protocol,scenario,query_idx,query_name,query_text,method,retrieved_name,w_text,w_audio,u_text_norm,u_audio_norm,l2,acc@0.1,recall,cosine,module
Protocol-C,conflict,1110,Infinite Sustain - Ethereal Wash Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99982488,65.67511057,0.30000000,0.23076923,0.00130138,0.42857143
Protocol-C,conflict,1110,Infinite Sustain - Ethereal Wash Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Infinite Sustain Lead,0.00000000,1.00000000,0.06694757,0.99982488,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,conflict,1110,Infinite Sustain - Ethereal Wash Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Infinite Sustain Lead,0.00000000,1.00000000,0.06694757,0.99982488,0.81009711,0.86956522,0.76923077,0.99994168,1.00000000
Protocol-C,conflict,1111,Jazz Box - Warm Room Take,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99984431,0.64061655,0.33333333,0.10000000,0.00969956,0.16666667
Protocol-C,conflict,1111,Jazz Box - Warm Room Take,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Jazz Hollowbody Warm,0.00000000,1.00000000,0.06694757,0.99984431,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,conflict,1111,Jazz Box - Warm Room Take,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Jazz Hollowbody Warm,0.00000000,1.00000000,0.06694757,0.99984431,0.56558536,0.28571429,0.10000000,0.34886993,1.00000000
Protocol-C,conflict,1112,Liquid Lead - Vintage Drive Mix,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99995202,60.76409259,0.26666667,0.15384615,0.00146202,0.42857143
Protocol-C,conflict,1112,Liquid Lead - Vintage Drive Mix,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,Liquid Lead Smooth,1.00000000,0.00000000,0.02124145,0.99995202,0.39925503,0.78260870,0.84615385,0.99998345,1.00000000
Protocol-C,conflict,1112,Liquid Lead - Vintage Drive Mix,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99995202,60.76409259,0.26666667,0.15384615,0.00146202,0.42857143
Protocol-C,conflict,1113,Lo-Fi Hip Hop - Alt Take,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99995570,0.64901630,0.41666667,0.16666667,0.00000000,0.16666667
Protocol-C,conflict,1113,Lo-Fi Hip Hop - Alt Take,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Lo-Fi Hip Hop Chill,0.00000000,1.00000000,0.06694757,0.99995570,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,conflict,1113,Lo-Fi Hip Hop - Alt Take,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Lo-Fi Hip Hop Chill,0.00000000,1.00000000,0.06694757,0.99995570,0.04830851,0.95238095,1.00000000,0.98544328,1.00000000
Protocol-C,conflict,1114,Midwest Emo - Warm Room Take,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99930889,0.68509669,0.40000000,0.08333333,0.01191986,0.50000000
Protocol-C,conflict,1114,Midwest Emo - Warm Room Take,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,Midwest Emo Twinkled,1.00000000,0.00000000,0.02124145,0.99930889,0.04850735,0.92307692,0.83333333,0.98997799,1.00000000
Protocol-C,conflict,1114,Midwest Emo - Warm Room Take,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99930889,0.68509669,0.40000000,0.08333333,0.01191986,0.50000000
Protocol-C,conflict,1115,Modern Djent - High Gain Forge,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99984270,0.60954293,0.48484848,0.40000000,0.42983717,0.42857143
Protocol-C,conflict,1115,Modern Djent - High Gain Forge,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,Modern Djent Chug,1.00000000,0.00000000,0.02124145,0.99984270,0.73784445,0.73076923,0.66666667,0.61828703,1.00000000
Protocol-C,conflict,1115,Modern Djent - High Gain Forge,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99984270,0.60954293,0.48484848,0.40000000,0.42983717,0.42857143
Protocol-C,conflict,1116,Neo-Soul Clean - Pocket Groove Cut,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99281097,0.49077061,0.69565217,0.90909091,0.80521324,0.83333333
Protocol-C,conflict,1116,Neo-Soul Clean - Pocket Groove Cut,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Neo-Soul Clean Rhythm,0.00000000,1.00000000,0.06694757,0.99281097,0.10079698,0.76190476,0.72727273,0.97535170,1.00000000
Protocol-C,conflict,1116,Neo-Soul Clean - Pocket Groove Cut,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Neo-Soul Clean Rhythm,0.00000000,1.00000000,0.06694757,0.99281097,0.10079698,0.76190476,0.72727273,0.97535170,1.00000000
Protocol-C,conflict,1117,Dry Funk - Sync Pulse Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99201470,0.47814839,0.73913043,0.84615385,0.78844361,0.83333333
Protocol-C,conflict,1117,Dry Funk - Sync Pulse Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99201470,0.47814839,0.73913043,0.84615385,0.78844361,0.83333333
Protocol-C,conflict,1117,Dry Funk - Sync Pulse Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99201470,0.47814839,0.73913043,0.84615385,0.78844361,0.83333333
Protocol-C,conflict,1118,Tweed Breakup - Raw Amp Pass,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99999689,0.66867988,0.40000000,0.08333333,0.30290906,0.50000000
Protocol-C,conflict,1118,Tweed Breakup - Raw Amp Pass,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,Vintage Tweed Breakup,1.00000000,0.00000000,0.02124145,0.99999689,0.49352954,0.84615385,0.75000000,0.52378764,1.00000000
Protocol-C,conflict,1118,Tweed Breakup - Raw Amp Pass,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99999689,0.66867988,0.40000000,0.08333333,0.30290906,0.50000000
Protocol-C,conflict,1119,Reverse Psychedelic - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99956215,0.64778292,0.38888889,0.00000000,0.00463503,0.16666667
Protocol-C,conflict,1119,Reverse Psychedelic - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Reverse Psychedelic Delay,0.00000000,1.00000000,0.06694757,0.99956215,0.27890532,0.65517241,0.50000000,0.50848434,0.33333333
Protocol-C,conflict,1119,Reverse Psychedelic - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Reverse Psychedelic Delay,0.00000000,1.00000000,0.06694757,0.99956215,0.27890532,0.65517241,0.50000000,0.50848434,0.33333333
Protocol-C,conflict,1120,Math Rock Crystal - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99916457,0.48830572,0.69565217,0.90909091,0.80740902,0.83333333
Protocol-C,conflict,1120,Math Rock Crystal - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Math Rock Crystal Cleans,0.00000000,1.00000000,0.06694757,0.99916457,0.19446052,0.56521739,0.45454545,0.89454969,1.00000000
Protocol-C,conflict,1120,Math Rock Crystal - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Math Rock Crystal Cleans,0.00000000,1.00000000,0.06694757,0.99916457,0.19446052,0.56521739,0.45454545,0.89454969,1.00000000
Protocol-C,conflict,1121,Saturated Rhythm - Studio Mix,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99977565,63.69639070,0.37500000,0.16666667,0.00033523,0.50000000
Protocol-C,conflict,1121,Saturated Rhythm - Studio Mix,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,Saturated Drive Rhythm,1.00000000,0.00000000,0.02124145,0.99977565,0.60682495,0.88461538,1.00000000,0.99996313,0.75000000
Protocol-C,conflict,1121,Saturated Rhythm - Studio Mix,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99977565,63.69639070,0.37500000,0.16666667,0.00033523,0.50000000
Protocol-C,conflict,1122,80s Hair Metal - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99988897,0.58341637,0.45454545,0.28571429,0.46221400,0.42857143
Protocol-C,conflict,1122,80s Hair Metal - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,80s Hair Metal Arena,1.00000000,0.00000000,0.02124145,0.99988897,0.00980581,1.00000000,1.00000000,0.99979610,1.00000000
Protocol-C,conflict,1122,80s Hair Metal - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99988897,0.58341637,0.45454545,0.28571429,0.46221400,0.42857143
Protocol-C,conflict,1123,80s Pop Clean - Open Chord Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99518765,0.49201750,0.69565217,0.90909091,0.80613784,0.83333333
Protocol-C,conflict,1123,80s Pop Clean - Open Chord Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,80s Pop Clean Studio,0.00000000,1.00000000,0.06694757,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,conflict,1123,80s Pop Clean - Open Chord Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,80s Pop Clean Studio,0.00000000,1.00000000,0.06694757,0.99518765,0.49437167,0.66666667,0.90909091,0.82131438,1.00000000
Protocol-C,conflict,1124,Acoustic Sim - Open Chord Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99131997,0.49062162,0.69565217,0.90909091,0.81028405,0.83333333
Protocol-C,conflict,1124,Acoustic Sim - Open Chord Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Acoustic Sim Natural,0.00000000,1.00000000,0.06694757,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,conflict,1124,Acoustic Sim - Open Chord Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Acoustic Sim Natural,0.00000000,1.00000000,0.06694757,0.99131997,0.35945096,0.61904762,0.63636364,0.87958952,1.00000000
Protocol-C,conflict,1125,Ambient Swells - Cloud Reverb Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99999932,0.57300936,0.47826087,0.60000000,0.67733685,0.83333333
Protocol-C,conflict,1125,Ambient Swells - Cloud Reverb Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Ambient Swells Ethereal,0.00000000,1.00000000,0.06694757,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,conflict,1125,Ambient Swells - Cloud Reverb Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Ambient Swells Ethereal,0.00000000,1.00000000,0.06694757,0.99999932,0.10533465,0.80952381,0.70000000,0.97435720,1.00000000
Protocol-C,conflict,1126,Auto-Wah Funk - Sync Pulse Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99999836,0.46003730,0.63333333,0.58823529,0.72834293,0.62500000
Protocol-C,conflict,1126,Auto-Wah Funk - Sync Pulse Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Auto-Wah Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99999836,0.06757801,0.85714286,0.76470588,0.99253975,1.00000000
Protocol-C,conflict,1126,Auto-Wah Funk - Sync Pulse Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Auto-Wah Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99999836,0.06757801,0.85714286,0.76470588,0.99253975,1.00000000
Protocol-C,conflict,1127,Bitcrushed Synth - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.06694757,0.99915333,0.64840649,0.38888889,0.00000000,0.00276034,0.16666667
Protocol-C,conflict,1127,Bitcrushed Synth - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Underwater,1.00000000,0.00000000,0.06694757,0.99915333,0.02076850,1.00000000,1.00000000,0.99739852,1.00000000
Protocol-C,conflict,1127,Bitcrushed Synth - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.06694757,0.99915333,0.64840649,0.38888889,0.00000000,0.00276034,0.16666667
Protocol-C,conflict,1128,Black Metal Lo-Fi - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.02124145,0.99885175,0.58635077,0.48484848,0.35714286,0.45771099,0.42857143
Protocol-C,conflict,1128,Black Metal Lo-Fi - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,Black Metal LoFi Raw,0.00000000,1.00000000,0.02124145,0.99885175,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,conflict,1128,Black Metal Lo-Fi - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Black Metal LoFi Raw,0.00000000,1.00000000,0.02124145,0.99885175,0.11601817,0.84615385,0.78571429,0.97151633,1.00000000
Protocol-C,conflict,1129,Brian May Style - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99940191,60.09039068,0.37500000,0.16666667,0.00032399,0.50000000
Protocol-C,conflict,1129,Brian May Style - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Brian May Queen Tone,0.00000000,1.00000000,0.06694757,0.99940191,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,conflict,1129,Brian May Style - Studio Mix,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Brian May Queen Tone,0.00000000,1.00000000,0.06694757,0.99940191,0.08969767,0.78260870,0.83333333,0.99999920,1.00000000
Protocol-C,conflict,1130,British Invasion - Studio Mix,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99984380,0.63729329,0.41666667,0.36363636,0.01037322,0.16666667
Protocol-C,conflict,1130,British Invasion - Studio Mix,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,British Invasion Classic,1.00000000,0.00000000,0.02124145,0.99984380,0.54917678,0.28571429,0.27272727,0.39889934,1.00000000
Protocol-C,conflict,1130,British Invasion - Studio Mix,"clean dry jazz guitar tone, low gain, no distortion",Fusion,Dry Funk Rhythm,1.00000000,0.00000000,0.02124145,0.99984380,0.63729329,0.41666667,0.36363636,0.01037322,0.16666667
Protocol-C,conflict,1131,Brown Sound - Raw Amp Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99999275,60.14341991,0.40625000,0.25000000,0.00033817,0.50000000
Protocol-C,conflict,1131,Brown Sound - Raw Amp Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Brown Sound Modern,0.00000000,1.00000000,0.06694757,0.99999275,0.10533554,0.82608696,0.91666667,0.99999890,1.00000000
Protocol-C,conflict,1131,Brown Sound - Raw Amp Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Brown Sound Modern,0.00000000,1.00000000,0.06694757,0.99999275,0.10533554,0.82608696,0.91666667,0.99999890,1.00000000
Protocol-C,conflict,1132,Classic Plexi - Raw Amp Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99467186,63.07768835,0.40625000,0.25000000,0.00035320,0.50000000
Protocol-C,conflict,1132,Classic Plexi - Raw Amp Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Plexi Classic Hot,0.00000000,1.00000000,0.06694757,0.99467186,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,conflict,1132,Classic Plexi - Raw Amp Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Fusion,Plexi Classic Hot,0.00000000,1.00000000,0.06694757,0.99467186,0.46743230,0.82608696,0.91666667,0.99998026,1.00000000
Protocol-C,conflict,1133,Doom/Stoner Fuzz - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.02124145,0.99632771,0.67336797,0.36111111,0.00000000,0.05680592,0.33333333
Protocol-C,conflict,1133,Doom/Stoner Fuzz - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",TRR-only,DoomStoner Fuzz Heavy,0.00000000,1.00000000,0.02124145,0.99632771,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,conflict,1133,Doom/Stoner Fuzz - Steel Edge Mix,"clean dry jazz guitar tone, low gain, no distortion",Fusion,DoomStoner Fuzz Heavy,0.00000000,1.00000000,0.02124145,0.99632771,0.58128404,0.34782609,0.12500000,0.36917000,1.00000000
Protocol-C,conflict,1134,Dreamy Shoegaze - Cloud Reverb Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",Text-only,Dry Funk Rhythm,0.00000000,1.00000000,0.06694757,0.99974434,0.56498749,0.47826087,0.60000000,0.69512497,0.83333333
Protocol-C,conflict,1134,Dreamy Shoegaze - Cloud Reverb Pass,"aggressive high-gain distorted guitar tone, heavy saturation, modern metal",TRR-only,Dreamy Shoegaze Ethereal,0.00000000,1.00000000,0.06694757,0.99974434,0.05232905,0.89655172,0.70000000,0.99010622,0.80000000
